id_salario,id_periodo,id_indicador,id_geografia,sexo,sector_cnae,ocupacion_cno11,valor
7995,350,13,13,Total,Servicios,N/A,1556.69
7996,351,13,13,Total,Servicios,N/A,1689.41
7997,352,13,13,Total,Servicios,N/A,1531.71
7998,353,13,13,Total,Servicios,N/A,1691.7
7999,354,13,13,Total,Servicios,N/A,1587.14
8000,355,13,13,Total,Servicios,N/A,1618.24
8001,356,13,13,Total,Servicios,N/A,1475.29
8002,357,13,13,Total,Servicios,N/A,1684.71
8003,358,13,13,Total,Servicios,N/A,1505.44
8004,359,13,13,Total,Servicios,N/A,1535.1
8005,360,13,13,Total,Servicios,N/A,1418.44
8006,289,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,3098.99
8007,290,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2712.72
8008,291,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2935.33
8009,292,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2866.82
8010,293,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2942.93
8011,294,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2632.96
8012,295,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2885.14
8013,296,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2778.27
8014,297,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2819.87
8015,298,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2545.95
8016,299,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2702.65
8017,300,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2653.11
8018,301,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2689.97
8019,302,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2385.53
8020,303,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2591.74
8021,304,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2486.93
8022,305,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2582.11
8023,306,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2338.41
8024,307,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2518.39
8025,308,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2371.05
8026,309,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2448.32
8027,310,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2225.07
8028,311,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2232.83
8029,312,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2361.74
8030,313,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2444.76
8031,314,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2240.82
8032,315,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2374.42
8033,316,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2310.98
8034,317,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2436.57
8035,318,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2189.99
8036,319,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2324.65
8037,320,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2301.9
8038,321,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2384.62
8039,322,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2141.88
8040,323,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2296.58
8041,324,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2264.82
8042,325,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2385.43
8043,326,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2151.3
8044,327,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2306.57
8045,328,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2272.22
8046,329,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2422.79
8047,330,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2183.51
8048,331,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2334.32
8049,332,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2247.99
8050,333,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2361.0
8051,334,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2161.03
8052,335,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2306.76
8053,336,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2209.15
8054,337,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2324.15
8055,338,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2121.32
8056,339,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2278.89
8057,340,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2175.8
8058,341,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2254.89
8059,342,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2108.49
8060,343,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2249.61
8061,344,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2241.61
8062,345,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2304.42
8063,346,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2096.94
8064,347,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2212.04
8065,348,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2169.49
8066,349,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2268.79
8067,350,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2079.67
8068,351,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2188.6
8069,352,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2136.06
8070,353,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2291.79
8071,354,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2055.96
8072,355,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2173.2
8073,356,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2121.91
8074,357,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2225.61
8075,358,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1997.27
8076,359,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2098.08
8077,360,13,14,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2080.35
8078,289,13,14,Total,Industria,N/A,3527.82
8079,290,13,14,Total,Industria,N/A,3257.7
8080,291,13,14,Total,Industria,N/A,3668.11
8081,292,13,14,Total,Industria,N/A,3709.88
8082,293,13,14,Total,Industria,N/A,3392.89
8083,294,13,14,Total,Industria,N/A,3208.78
8084,295,13,14,Total,Industria,N/A,3529.18
8085,296,13,14,Total,Industria,N/A,3291.34
8086,297,13,14,Total,Industria,N/A,3315.41
8087,298,13,14,Total,Industria,N/A,3060.38
8088,299,13,14,Total,Industria,N/A,3465.56
8089,300,13,14,Total,Industria,N/A,3249.73
8090,301,13,14,Total,Industria,N/A,3195.18
8091,302,13,14,Total,Industria,N/A,2970.74
8092,303,13,14,Total,Industria,N/A,3575.37
8093,304,13,14,Total,Industria,N/A,2965.76
8094,305,13,14,Total,Industria,N/A,3226.42
8095,306,13,14,Total,Industria,N/A,2895.64
8096,307,13,14,Total,Industria,N/A,3319.44
8097,308,13,14,Total,Industria,N/A,3262.49
8098,309,13,14,Total,Industria,N/A,3130.19
8099,310,13,14,Total,Industria,N/A,2862.66
8100,311,13,14,Total,Industria,N/A,3037.81
8101,312,13,14,Total,Industria,N/A,3129.59
8102,313,13,14,Total,Industria,N/A,3047.19
8103,314,13,14,Total,Industria,N/A,2842.21
8104,315,13,14,Total,Industria,N/A,3147.5
8105,316,13,14,Total,Industria,N/A,3000.33
8106,317,13,14,Total,Industria,N/A,3002.39
8107,318,13,14,Total,Industria,N/A,2754.5
8108,319,13,14,Total,Industria,N/A,3066.21
8109,320,13,14,Total,Industria,N/A,2879.87
8110,321,13,14,Total,Industria,N/A,2994.37
8111,322,13,14,Total,Industria,N/A,2724.31
8112,323,13,14,Total,Industria,N/A,3026.81
8113,324,13,14,Total,Industria,N/A,2896.21
8114,325,13,14,Total,Industria,N/A,3066.69
8115,326,13,14,Total,Industria,N/A,2748.62
8116,327,13,14,Total,Industria,N/A,3034.74
8117,328,13,14,Total,Industria,N/A,2890.35
8118,329,13,14,Total,Industria,N/A,2978.86
8119,330,13,14,Total,Industria,N/A,2682.67
8120,331,13,14,Total,Industria,N/A,2971.08
8121,332,13,14,Total,Industria,N/A,2723.49
8122,333,13,14,Total,Industria,N/A,3012.31
8123,334,13,14,Total,Industria,N/A,2660.49
8124,335,13,14,Total,Industria,N/A,3095.22
8125,336,13,14,Total,Industria,N/A,2780.53
8126,337,13,14,Total,Industria,N/A,2949.15
8127,338,13,14,Total,Industria,N/A,2624.94
8128,339,13,14,Total,Industria,N/A,2974.27
8129,340,13,14,Total,Industria,N/A,2862.33
8130,341,13,14,Total,Industria,N/A,2870.62
8131,342,13,14,Total,Industria,N/A,2582.48
8132,343,13,14,Total,Industria,N/A,2899.57
8133,344,13,14,Total,Industria,N/A,2674.85
8134,345,13,14,Total,Industria,N/A,2855.87
8135,346,13,14,Total,Industria,N/A,2503.77
8136,347,13,14,Total,Industria,N/A,2746.92
8137,348,13,14,Total,Industria,N/A,2641.59
8138,349,13,14,Total,Industria,N/A,2735.54
8139,350,13,14,Total,Industria,N/A,2379.56
8140,351,13,14,Total,Industria,N/A,2642.96
8141,352,13,14,Total,Industria,N/A,2473.9
8142,353,13,14,Total,Industria,N/A,2624.86
8143,354,13,14,Total,Industria,N/A,2326.47
8144,355,13,14,Total,Industria,N/A,2555.27
8145,356,13,14,Total,Industria,N/A,2463.68
8146,357,13,14,Total,Industria,N/A,2541.21
8147,358,13,14,Total,Industria,N/A,2284.53
8148,359,13,14,Total,Industria,N/A,2472.94
8149,360,13,14,Total,Industria,N/A,2446.99
8150,289,13,14,Total,Construcción,N/A,2672.07
8151,290,13,14,Total,Construcción,N/A,2400.51
8152,291,13,14,Total,Construcción,N/A,2613.48
8153,292,13,14,Total,Construcción,N/A,2341.64
8154,293,13,14,Total,Construcción,N/A,2568.04
8155,294,13,14,Total,Construcción,N/A,2219.54
8156,295,13,14,Total,Construcción,N/A,2489.76
8157,296,13,14,Total,Construcción,N/A,2166.56
8158,297,13,14,Total,Construcción,N/A,2432.75
8159,298,13,14,Total,Construcción,N/A,2095.24
